Date,Adj Close,Close,High,Low,Open,Volume,Ticker,daily_return,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_lag_10,sma_5,sma_10,sma_20,sma_50,price_vs_sma_10,price_vs_sma_20,price_vs_sma_50,ma_10_20_ratio,rsi_14,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,bb_width,bb_position,volatility_10,volatility_20,atr_14,volume_sma_10,volume_sma_20,volume_ratio
2019-04-08,47.6396598815918,50.025001525878906,50.057498931884766,49.084999084472656,49.10499954223633,103526800,AAPL,0.01573607159144985,0.006694248772294742,0.0017404470297812669,0.00685497269233637,0.006791305952341675,-0.012091062662626273,49.108000946044925,48.183250427246094,47.46737537384033,44.64035003662109,0.03822388656435183,0.053881768939095354,0.1206229674462782,1.0150814121861114,72.48922983863218,1.4003048181163678,1.2992914436598326,0.10101337445653513,47.46737537384033,50.025429349047606,44.90932139863306,0.10778156386615963,0.9999163772201748,0.007343321868106392,0.012137145582839064,1.0516071319580083,104566160.0,122745300.0,0.8434278135293164
2019-04-09,47.49681091308594,49.875,50.712501525878906,49.807498931884766,50.08000183105469,143072800,AAPL,-0.002998531160489981,0.01573607159144985,0.006694248772294742,0.0017404470297812669,0.014536701001068852,-0.010331737576970035,49.38200073242187,48.501000595092776,47.69975032806396,44.8563500213623,0.028329300180381045,0.04560295718479335,0.11188270949927093,1.0167977874416128,69.45777391450056,1.4269553970755169,1.3248242343429695,0.10213116273254741,47.69975032806396,50.24541525122584,45.154085404902084,0.10673703345001148,0.9272458743773387,0.005733541219498116,0.012211634555442304,1.0312500000000004,98953240.0,123405420.0,1.1593720924089073
2019-04-10,47.76346206665039,50.15499877929688,50.185001373291016,49.54499816894531,49.66999816894531,86781200,AAPL,0.0056140106124689115,-0.002998531160489981,0.01573607159144985,0.006694248772294742,0.00685497269233637,0.008994100299563712,49.645500183105476,48.80475044250488,47.93612518310547,45.086050033569336,0.027666330112325443,0.04628813004213006,0.11242831744970783,1.018120472943557,61.8516818011768,1.4539099652971004,1.3506413805337956,0.1032685847633048,47.93612518310547,50.47133478181501,45.400915584395925,0.10577449007509884,0.9376114695449348,0.005677344107823285,0.012211712496451818,0.9310716901506702,95692000.0,121537980.0,0.7140253606321251
2019-04-11,47.36587524414063,49.73749923706055,50.25,49.61000061035156,50.212501525878906,83603200,AAPL,-0.008324186071133388,0.0056140106124689115,-0.002998531160489981,0.01573607159144985,0.0017404470297812669,0.0013264710478100294,49.80849990844727,49.06050033569336,48.12637519836426,45.254550018310546,0.013799266145572586,0.03347694548063629,0.09906074012306254,1.019409837817182,68.84538553153814,1.4251546354313689,1.3655440315133103,0.05961060391805861,48.12637519836426,50.59879764485849,45.65395275187002,0.10274708769582419,0.8258189232549595,0.007223011188558049,0.012472892456944596,0.8533930097307483,95740160.0,121002240.0,0.6909227465541133
2019-04-12,47.346824645996094,49.71749877929688,50.03499984741211,49.0525016784668,49.79999923706055,111042800,AAPL,-0.00040212029294717233,-0.008324186071133388,0.0056140106124689115,-0.002998531160489981,0.006694248772294742,0.006517569518774025,49.90199966430664,49.283500289916994,48.285750198364255,45.416699981689455,0.008806162038549115,0.029651575776514116,0.09469641782298965,1.0206634480660206,77.04211273239483,1.3847889742570558,1.3693930200620594,0.015395954194996397,48.285750198364255,50.735729547239906,45.835770849488604,0.10147835909396918,0.792196050874814,0.007423802165489573,0.012326166667458107,0.8275002070835663,97418840.0,118745800.0,0.9351303372414014
2019-04-15,47.43252944946289,49.807498931884766,49.962501525878906,49.50249862670898,49.64500045776367,70146400,AAPL,0.0018102309005407768,-0.00040212029294717233,-0.008324186071133388,0.0056140106124689115,0.01573607159144985,0.006791305952341675,49.858499145507814,49.483250045776366,48.42587509155273,45.58024993896484,0.006552699869318168,0.028530694338924523,0.09274299720998691,1.021834916813059,86.28935767140752,1.3445618846630296,1.3644267929822536,-0.01986490831922394,48.42587509155273,50.887970711852546,45.96377947125292,0.10168512662476568,0.7805788347415585,0.007429351900792767,0.012224290780838561,0.7121432168143146,93288680.0,117009160.0,0.5994949455239231
2019-04-16,47.437294006347656,49.8125,50.34249877929688,49.63999938964844,49.8650016784668,102785600,AAPL,0.00010040793499932477,0.0018102309005407768,-0.00040212029294717233,-0.008324186071133388,-0.002998531160489981,0.014536701001068852,49.84599914550781,49.613999938964845,48.58487510681152,45.72024993896484,0.004000888081576726,0.02526763505081786,0.08950629243055741,1.0211820001572678,84.81909279269156,1.2981212371707755,1.3511656818199582,-0.053044444649182676,48.58487510681152,50.968812969509,46.200937244114044,0.09813497955717725,0.7574783748346929,0.006529801720600952,0.011977058142651554,0.705000468662809,94460960.0,115819160.0,0.8874662879613355
2019-04-17,48.36104965209961,50.782501220703125,50.845001220703125,49.65250015258789,49.8849983215332,115627200,AAPL,0.01947304834535757,0.00010040793499932477,0.0018102309005407768,-0.00040212029294717233,0.0056140106124689115,0.00685497269233637,49.971499633789065,49.80849990844727,48.77200012207031,45.865,0.019554921630769106,0.04122244512426754,0.10721685862211094,1.0212519434056986,87.70275168996338,1.3243217248363948,1.3457968904232456,-0.02147516558685081,48.77200012207031,51.23167992902693,46.31232031511369,0.10086442224228435,0.908691629891539,0.008382089394690226,0.012460975135503304,0.7539291381835957,96714960.0,115393480.0,1.0020254177272407
2019-04-18,48.53483963012695,50.96500015258789,51.03749847412109,50.630001068115234,50.77999877929688,96783200,AAPL,0.0035937365725964288,0.01947304834535757,0.00010040793499932477,0.0018102309005407768,-0.008324186071133388,0.0017404470297812669,50.21699981689453,50.0127498626709,48.881625175476074,46.01309997558594,0.01904015061222908,0.04262082059736927,0.10761935578410009,1.023140079388406,87.37235841151303,1.3443155063220829,1.3455006136030132,-0.0011851072809303531,48.881625175476074,51.5296239596134,46.233626391338746,0.10834332019982963,0.8933866944335745,0.00834836663683077,0.009763631151317242,0.7555359431675518,98747560.0,110025800.0,0.8796409569391906
2019-04-22,48.69435119628906,51.13249969482422,51.23500061035156,50.584999084472656,50.70750045776367,77758000,AAPL,0.0032865602224043666,0.0035937365725964288,0.01947304834535757,0.00010040793499932477,-0.00040212029294717233,0.006694248772294742,50.5,50.20099983215332,49.05012512207031,46.18104995727539,0.018555404589258417,0.04245401143364114,0.10721821487665784,1.0234632369890768,86.9371573877029,1.3580221019514056,1.3480049112726917,0.010017190678713872,49.05012512207031,51.824165133349176,46.27608511079145,0.11311041528946773,0.8753324689419149,0.008301470507302377,0.008132508671374194,0.7430362701416031,99112720.0,105432160.0,0.7375169018637198
2019-04-23,49.39667892456055,51.869998931884766,51.9375,50.97499847412109,51.10749816894531,93292000,AAPL,0.014423297148822956,0.0032865602224043666,0.0035937365725964288,0.01947304834535757,0.0018102309005407768,0.01573607159144985,50.9125,50.38549957275391,49.284375,46.366399917602536,0.029462829022610437,0.05246336048463163,0.11869800165772282,1.0223422651246752,87.05944036553868,1.4121167003216328,1.36082726908248,0.05128943123915275,49.284375,52.1836746259043,46.38507537409569,0.117655935614657,0.9459049193782965,0.008099471377103566,0.00761079727981137,0.7508934565952866,98089240.0,101327700.0,0.9206959202666201
2019-04-24,49.320499420166016,51.790000915527344,52.119998931884766,51.76250076293945,51.84000015258789,70162400,AAPL,-0.0015422791209707132,0.014423297148822956,0.0032865602224043666,0.0035937365725964288,0.00010040793499932477,-0.002998531160489981,51.30800018310547,50.57699966430664,49.53900012969971,46.55504997253418,0.023983258383686756,0.04543896283603255,0.11244646812927073,1.0209531789476838,84.43149201649196,1.4320244020097235,1.375066695667929,0.056957706341794534,49.53900012969971,52.37551979736984,46.70248046202958,0.11451662973591493,0.8967892081771759,0.00797868960874229,0.006914698139713853,0.7166075025286008,90798200.0,94875720.0,0.7395190255209657
2019-04-25,48.87290954589844,51.31999969482422,51.93999862670898,51.27999877929688,51.70750045776367,74172800,AAPL,-0.009075134435114762,-0.0015422791209707132,0.014423297148822956,0.0032865602224043666,0.01947304834535757,0.0056140106124689115,51.41549987792969,50.69349975585938,49.74912509918213,46.72699996948242,0.012358585262056687,0.031575924049122905,0.09829434220774935,1.018982738988766,75.65541756336194,1.3938092629114252,1.3788152091166281,0.014994053794797013,49.74912509918213,52.4497295603287,47.04852063803556,0.10856892280065307,0.7908375917766125,0.008906507173144248,0.007546054526085222,0.7060718536376953,89537360.0,92614680.0,0.8008751960272389
2019-04-26,48.63958358764648,51.07500076293945,51.25,50.52999877929688,51.22499847412109,74596400,AAPL,-0.004773946479767366,-0.009075134435114762,-0.0015422791209707132,0.014423297148822956,0.0035937365725964288,-0.008324186071133388,51.4375,50.827249908447264,49.94387512207031,46.89760002136231,0.0048743706365868,0.02264793506920526,0.0890749364503578,1.017687349734434,69.88018194193847,1.3284406862833649,1.3687403045499755,-0.04029961826661066,49.94387512207031,52.416546756438784,47.471203487701835,0.09901801285242262,0.7287254047701396,0.008495723462217615,0.007792187000208259,0.7373218536376948,88636680.0,92188420.0,0.8091732128612249
2019-04-29,48.7134017944336,51.15250015258789,51.49250030517578,50.96500015258789,51.09999847412109,88818800,AAPL,0.0015173644344743664,-0.004773946479767366,-0.009075134435114762,-0.0015422791209707132,0.0032865602224043666,-0.00040212029294717233,51.44150009155273,50.97075004577637,50.12712516784668,47.066650009155275,0.0035657726568334436,0.02045549153891879,0.08680987796322559,1.016829707969585,64.48296983031082,1.2682693517885113,1.3486461139976826,-0.08037676220917134,50.12712516784668,52.36542241514946,47.888827920543896,0.08930483205681644,0.7290524607437241,0.00843961332892149,0.007787469062969654,0.7055361611502506,86414280.0,91916560.0,0.9662981295209482
2019-04-30,47.775367736816406,50.16749954223633,50.84999847412109,49.77750015258789,50.76499938964844,186139600,AAPL,-0.019256157712981836,0.0015173644344743664,-0.004773946479767366,-0.009075134435114762,0.014423297148822956,0.0018102309005407768,51.101000213623045,51.00675010681152,50.24500007629395,47.21790000915527,-0.016453715690918358,-0.001542452660761029,0.06246782539056461,1.015160713093062,53.09359832484053,1.1280978091016607,1.3045364530184784,-0.17643864391681774,50.24500007629395,52.199862124170195,48.2901380284177,0.07781319713037751,0.48017749279499894,0.010982741174331312,0.00928639482434968,0.7391074044363835,98013600.0,95651140.0,1.9460259438622478
2019-05-01,50.12044906616211,52.630001068115234,53.82749938964844,52.307498931884766,52.470001220703125,259309200,AAPL,0.04908559422631198,-0.019256157712981836,0.0015173644344743664,-0.004773946479767366,-0.0015422791209707132,0.00010040793499932477,51.26900024414063,51.288500213623045,50.451250076293945,47.41585006713867,0.02615597743947795,0.0431852726845523,0.10996641404917473,1.0165952307636181,67.90884474292193,1.2018598525470168,1.2840011329241863,-0.0821412803771695,50.451250076293945,52.50125180451421,48.40124834807368,0.08126663760046342,1.031402232941725,0.018794560167053723,0.013779435959441597,0.9548214503696981,113665960.0,104063460.0,2.4918371924208556
2019-05-02,49.79427719116211,52.28749847412109,53.16249847412109,52.032501220703125,52.459999084472656,127985200,AAPL,-0.006507744386150982,0.04908559422631198,-0.019256157712981836,0.0015173644344743664,-0.009075134435114762,0.01947304834535757,51.4625,51.43899993896484,50.62374992370606,47.60145004272461,0.016495237779953653,0.03286498042761399,0.09844339672826186,1.016104101661521,68.65397333898883,1.2186320744998582,1.2709273212393206,-0.0522952467394624,50.62374992370606,52.68259009308689,48.56490975432523,0.08133890407106001,0.9040499537454092,0.018467867866682437,0.013965506250363613,0.989821297781807,114901760.0,105808360.0,1.2095944025594954
2019-05-03,50.41328430175781,52.9375,52.959999084472656,52.557498931884766,52.72249984741211,83569600,AAPL,0.012431298969114435,-0.006507744386150982,0.04908559422631198,-0.019256157712981836,-0.004773946479767366,0.0035937365725964288,51.83499984741211,51.63624992370605,50.824499893188474,47.80490005493164,0.025200321057717856,0.04157443971415664,0.1073655616719329,1.0159716284906597,71.56731084681628,1.2697371328008344,1.2706892835516235,-0.000952150750789027,50.824499893188474,52.96619561529546,48.682804171081486,0.08427808346793075,0.9933007254487041,0.01870537059779142,0.014098191198878045,0.9676786150251111,113580400.0,106163980.0,0.7871747084086335
2019-05-06,49.634765625,52.119998931884766,52.209999084472656,50.875,51.0724983215332,129772400,AAPL,-0.015442759256013905,0.012431298969114435,-0.006507744386150982,0.04908559422631198,0.0015173644344743664,0.0032865602224043666,52.028499603271484,51.73499984741211,50.96799983978271,47.98245002746582,0.007441752886985009,0.02260239946090392,0.08623046347259367,1.015048658178474,64.11351005021379,1.2300930091379811,1.262570028668895,-0.032477019530913864,50.96799983978271,53.04924495502128,48.88675472454415,0.08166869886128296,0.7767571882012567,0.01969182304059942,0.01473385162645652,1.0821426936558305,118781840.0,108947280.0,1.1911485995795397
2019-05-07,48.2967643737793,50.71500015258789,51.85499954223633,50.20750045776367,51.470001220703125,155054800,AAPL,-0.026956999387760083,-0.015442759256013905,0.012431298969114435,-0.006507744386150982,-0.019256157712981836,0.014423297148822956,52.1379997253418,51.61949996948242,51.00249977111817,48.125600051879886,-0.017522444375270396,-0.005636971125346335,0.053805045504193405,1.012097450147211,54.70419550969392,1.072934969638986,1.2246430168629132,-0.15170804722392717,51.00249977111817,53.04035049430918,48.96464904792715,0.07991179774858852,0.4294600886957783,0.02110808483497153,0.015833639654431072,1.1685711996895911,124958120.0,111523680.0,1.3903307351407341
2019-05-08,48.306278228759766,50.72499847412109,51.334999084472656,50.4375,50.47499847412109,105358000,AAPL,0.0001971472247483952,-0.026956999387760083,-0.015442759256013905,0.012431298969114435,0.04908559422631198,-0.0015422791209707132,51.75699920654297,51.5129997253418,51.04499969482422,48.26845001220703,-0.015297133838491184,-0.006269002304168492,0.05089346066204303,1.009168381493105,49.666940349754576,0.9383758592747355,1.1673895853452778,-0.22901372607054227,51.04499969482422,53.018273507990735,49.071725881657706,0.0773150680757707,0.4189161639484722,0.02111991624971373,0.015809365856356564,1.1474996294294069,128477680.0,109637940.0,0.9609629659221981
2019-05-09,47.78726959228516,50.18000030517578,50.41999816894531,49.165000915527344,50.09999847412109,139634400,AAPL,-0.010744173195458062,0.0001971472247483952,-0.026956999387760083,-0.015442759256013905,-0.006507744386150982,-0.009075134435114762,51.3354995727539,51.398999786376955,51.04624977111816,48.39770004272461,-0.02371640472125025,-0.016969894357107163,0.03682613555763581,1.0069104002123654,45.636465032644395,0.7787826754635176,1.0896682033689258,-0.31088552790540813,51.04624977111816,53.01717989532211,49.07531964691422,0.07722134860214915,0.2802434862341308,0.02118959133719362,0.015978303224002188,1.2298210688999707,135023840.0,112280600.0,1.243620002030627
2019-05-10,47.125247955322266,49.29499816894531,49.712501525878906,48.192501068115234,49.35499954223633,164834800,AAPL,-0.017636551033244685,-0.010744173195458062,0.0001971472247483952,-0.026956999387760083,0.012431298969114435,-0.004773946479767366,50.606999206542966,51.220999526977536,51.024124717712404,48.51785003662109,-0.03760179176155709,-0.03388841177253643,0.016017777616642803,1.0038584651937554,40.54053417143413,0.5742718034851961,0.98658892339218,-0.41231711990698383,51.024124717712404,53.06558705415562,48.982662381269186,0.08001949461112651,0.0764980529154165,0.021756461922159662,0.016368987680569862,1.3253566196986593,144047680.0,116342180.0,1.4168103090383901
2019-05-13,44.38636016845703,46.43000030517578,47.369998931884766,45.712501525878906,46.9275016784668,229722400,AAPL,-0.0581194435579554,-0.017636551033244685,-0.010744173195458062,0.0001971472247483952,-0.015442759256013905,0.0015173644344743664,49.46899948120117,50.748749542236325,50.85974979400635,48.57160003662109,-0.08510060397579267,-0.08709735118186912,-0.044091603526147494,0.9978175226535797,27.02703312246176,0.17895124168028786,0.8250613870498016,-0.6461101453695137,50.85974979400635,53.71242262015079,48.007076967861906,0.11217801258159629,-0.276420879434961,0.027653951287819924,0.02085668535980724,1.5124991280691944,158138040.0,122276160.0,1.8787178138404084
2019-05-14,45.08900833129883,47.165000915527344,47.42499923706055,46.352500915527344,46.602500915527344,146118800,AAPL,0.015830295186744392,-0.0581194435579554,-0.017636551033244685,-0.010744173195458062,-0.026956999387760083,-0.019256157712981836,48.75899963378906,50.44849967956543,50.72762489318848,48.63565002441406,-0.06508615290630915,-0.07023045106414016,-0.030238088894637638,0.9944975698308216,31.492601107009946,-0.07417964827192947,0.6452131799854555,-0.7193928282573849,50.72762489318848,53.99948492467297,47.45576486170398,0.12899717021538798,-0.04443404414899669,0.02846365633398677,0.021265784414299178,1.563570567539758,154135960.0,126074780.0,1.1589851673744742
2019-05-15,45.62913513183594,47.72999954223633,47.9375,46.505001068115234,46.567501068115234,106178800,AAPL,0.01197919253136237,0.015830295186744392,-0.0581194435579554,-0.017636551033244685,0.0001971472247483952,0.04908559422631198,48.15999984741211,49.95849952697754,50.62349987030029,48.712600021362306,-0.04460702394670246,-0.0571572557305845,-0.020171382326032106,0.9868638014948292,35.7426524659336,-0.22658510296116674,0.470853523396131,-0.6974386263572978,50.62349987030029,54.14129035741696,47.10570938318362,0.13897855723643798,0.08873327751312445,0.02225761927878103,0.021506921874326537,1.6187490735735202,138822920.0,126244440.0,0.8410572378474648
