Date,Adj Close,Close,High,Low,Open,Volume,Ticker,daily_return,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_lag_10
2019-02-01,39.47565841674805,41.630001068115234,42.244998931884766,41.48249816894531,41.7400016784668,130672400,AAPL,0.00048066468325647094,0.007201225061459926,0.06833467691179762,-0.010364749483978586,0.03313685435310654,0.005937770455975322
2019-02-04,40.596961975097656,42.8125,42.915000915527344,41.81999969482422,41.852500915527344,125982000,AAPL,0.02840497001068898,0.00048066468325647094,0.007201225061459926,0.06833467691179762,-0.00925451005270439,0.006159416849145227
2019-02-05,41.29154968261719,43.54499816894531,43.77000045776367,43.087501525878906,43.21500015258789,144406400,AAPL,0.017109446281934337,0.02840497001068898,0.00048066468325647094,0.007201225061459926,-0.010364749483978586,-0.022446142762788446
2019-02-06,41.305782318115234,43.560001373291016,43.89250183105469,43.212501525878906,43.66249847412109,112958400,AAPL,0.0003445448381349525,0.017109446281934337,0.02840497001068898,0.00048066468325647094,0.06833467691179762,0.004044325537150728
2019-02-07,40.52347946166992,42.73500061035156,43.48500061035156,42.584999084472656,43.09999847412109,126966800,AAPL,-0.01893941085698192,0.0003445448381349525,0.017109446281934337,0.02840497001068898,0.007201225061459926,-0.00792620345125028
2019-02-08,40.57109069824219,42.602500915527344,42.665000915527344,42.10499954223633,42.247501373291016,95280000,AAPL,-0.003100495915100643,-0.01893941085698192,0.0003445448381349525,0.017109446281934337,0.00048066468325647094,0.03313685435310654
2019-02-11,40.33776473999024,42.35749816894531,42.8025016784668,42.3125,42.76250076293945,83973600,AAPL,-0.0057509005649181155,-0.003100495915100643,-0.01893941085698192,0.0003445448381349525,0.02840497001068898,-0.00925451005270439
2019-02-12,40.685359954833984,42.72249984741211,42.75,42.42499923706055,42.525001525878906,89134000,AAPL,0.008617168016179066,-0.0057509005649181155,-0.003100495915100643,-0.01893941085698192,0.017109446281934337,-0.010364749483978586
2019-02-13,40.516334533691406,42.54499816894531,43.119998931884766,42.47999954223633,42.84749984741211,89960800,AAPL,-0.004154758712640039,0.008617168016179066,-0.0057509005649181155,-0.003100495915100643,0.0003445448381349525,0.06833467691179762
2019-02-14,40.6639518737793,42.70000076293945,42.81499862670898,42.345001220703125,42.4275016784668,87342800,AAPL,0.0036432624436515404,-0.004154758712640039,0.008617168016179066,-0.0057509005649181155,-0.01893941085698192,0.007201225061459926
2019-02-15,40.573463439941406,42.60499954223633,42.92499923706055,42.4375,42.8125,98507200,AAPL,-0.0022248529041146714,0.0036432624436515404,-0.004154758712640039,0.008617168016179066,-0.003100495915100643,0.00048066468325647094
2019-02-19,40.69489669799805,42.73249816894531,42.86000061035156,42.372501373291016,42.4275016784668,75891200,AAPL,0.002992574300642481,-0.0022248529041146714,0.0036432624436515404,-0.004154758712640039,-0.0057509005649181155,0.02840497001068898
2019-02-20,40.9567756652832,43.00749969482422,43.33000183105469,42.747501373291016,42.79750061035156,104457600,AAPL,0.006435418888726563,0.002992574300642481,-0.0022248529041146714,0.0036432624436515404,0.008617168016179066,0.017109446281934337
2019-02-21,40.725833892822266,42.76499938964844,43.09249877929688,42.57500076293945,42.95000076293945,68998800,AAPL,-0.005638558551334882,0.006435418888726563,0.002992574300642481,-0.0022248529041146714,-0.004154758712640039,0.0003445448381349525
2019-02-22,41.18055725097656,43.24250030517578,43.25,42.845001220703125,42.89500045776367,75652800,AAPL,0.011165694431014783,-0.005638558551334882,0.006435418888726563,0.002992574300642481,0.0036432624436515404,-0.01893941085698192
2019-02-25,41.48054122924805,43.557498931884766,43.96749877929688,43.48749923706055,43.540000915527344,87493600,AAPL,0.0072844683930379794,0.011165694431014783,-0.005638558551334882,0.006435418888726563,-0.0022248529041146714,-0.003100495915100643
2019-02-26,41.504356384277344,43.58250045776367,43.82500076293945,43.29249954223633,43.4275016784668,68280800,AAPL,0.0005739890143372506,0.0072844683930379794,0.011165694431014783,-0.005638558551334882,0.002992574300642481,-0.0057509005649181155
2019-02-27,41.632911682128906,43.71749877929688,43.75,43.182498931884766,43.3025016784668,111341600,AAPL,0.0030975350224349274,0.0005739890143372506,0.0072844683930379794,0.011165694431014783,0.006435418888726563,0.008617168016179066
2019-02-28,41.223426818847656,43.28749847412109,43.727500915527344,43.22999954223633,43.58000183105469,112861600,AAPL,-0.00983588533613522,0.0030975350224349274,0.0005739890143372506,0.0072844683930379794,-0.005638558551334882,-0.004154758712640039
2019-03-01,41.65671920776367,43.74250030517578,43.78749847412109,43.22249984741211,43.56999969482422,103544800,AAPL,0.010511160198520386,-0.00983588533613522,0.0030975350224349274,0.0005739890143372506,0.011165694431014783,0.0036432624436515404
2019-03-04,41.8662338256836,43.962501525878906,44.4375,43.49250030517578,43.92250061035156,109744800,AAPL,0.00502946148867256,0.010511160198520386,-0.00983588533613522,0.0030975350224349274,0.0072844683930379794,-0.0022248529041146714
2019-03-05,41.79005432128906,43.88249969482422,44.0,43.6349983215332,43.98500061035156,78949600,AAPL,-0.0018197743139706235,0.00502946148867256,0.010511160198520386,-0.00983588533613522,0.0005739890143372506,0.002992574300642481
2019-03-06,41.54958724975586,43.630001068115234,43.872501373291016,43.48500061035156,43.66749954223633,83241600,AAPL,-0.005753970910156836,-0.0018197743139706235,0.00502946148867256,0.010511160198520386,0.0030975350224349274,0.006435418888726563
2019-03-07,41.06866836547852,43.125,43.61000061035156,43.005001068115234,43.46749877929688,99185600,AAPL,-0.01157462882769189,-0.005753970910156836,-0.0018197743139706235,0.00502946148867256,-0.00983588533613522,-0.005638558551334882
2019-03-08,41.166297912597656,43.227500915527344,43.26750183105469,42.375,42.58000183105469,95997600,AAPL,0.0023768328238225056,-0.01157462882769189,-0.005753970910156836,-0.0018197743139706235,0.010511160198520386,0.011165694431014783
2019-03-11,42.592376708984375,44.72499847412109,44.77999877929688,43.837501525878906,43.872501373291016,128044000,AAPL,0.03464224225036894,0.0023768328238225056,-0.01157462882769189,-0.005753970910156836,0.00502946148867256,0.0072844683930379794
2019-03-12,43.070919036865234,45.227500915527344,45.66749954223633,44.84249877929688,45.0,129870400,AAPL,0.011235381968699665,0.03464224225036894,0.0023768328238225056,-0.01157462882769189,-0.0018197743139706235,0.0005739890143372506
2019-03-13,43.26136779785156,45.4275016784668,45.82500076293945,45.22999954223633,45.5625,124130000,AAPL,0.004422105110627239,0.011235381968699665,0.03464224225036894,0.0023768328238225056,-0.005753970910156836,0.0030975350224349274
2019-03-14,43.74230194091797,45.932498931884766,46.025001525878906,45.63999938964844,45.97499847412109,94318000,AAPL,0.011116553514043392,0.004422105110627239,0.011235381968699665,0.03464224225036894,-0.01157462882769189,-0.00983588533613522
2019-03-15,44.311309814453125,46.52999877929688,46.83250045776367,45.935001373291016,46.212501525878906,156171600,AAPL,0.013008215562104963,0.011116553514043392,0.004422105110627239,0.011235381968699665,0.0023768328238225056,0.010511160198520386
2019-03-18,44.76365661621094,47.005001068115234,47.09749984741211,46.4474983215332,46.45000076293945,104879200,AAPL,0.010208517113258653,0.013008215562104963,0.011116553514043392,0.004422105110627239,0.03464224225036894,0.00502946148867256
2019-03-19,44.40890884399414,46.63249969482422,47.247501373291016,46.47999954223633,47.087501525878906,126585600,AAPL,-0.007924717898659783,0.010208517113258653,0.013008215562104963,0.011116553514043392,0.011235381968699665,-0.0018197743139706235
2019-03-20,44.7969856262207,47.040000915527344,47.372501373291016,46.182498931884766,46.557498931884766,124140800,AAPL,0.008738566951588034,-0.007924717898659783,0.010208517113258653,0.013008215562104963,0.004422105110627239,-0.005753970910156836
2019-03-21,46.44689178466797,48.772499084472656,49.08250045776367,47.45249938964844,47.505001068115234,204136800,AAPL,0.03683031750055599,0.008738566951588034,-0.007924717898659783,0.010208517113258653,0.011116553514043392,-0.01157462882769189
2019-03-22,45.48504257202149,47.76250076293945,49.42250061035156,47.69499969482422,48.834999084472656,169630800,AAPL,-0.020708356973546005,0.03683031750055599,0.008738566951588034,-0.007924717898659783,0.013008215562104963,0.0023768328238225056
2019-03-25,44.93507766723633,47.185001373291016,47.994998931884766,46.650001525878906,47.87749862670898,175381200,AAPL,-0.012091062662626273,-0.020708356973546005,0.03683031750055599,0.008738566951588034,0.010208517113258653,0.03464224225036894
2019-03-26,44.470821380615234,46.6974983215332,48.220001220703125,46.14500045776367,47.915000915527344,199202000,AAPL,-0.010331737576970035,-0.012091062662626273,-0.020708356973546005,0.03683031750055599,-0.007924717898659783,0.011235381968699665
2019-03-27,44.87080383300781,47.11750030517578,47.43999862670898,46.63750076293945,47.1875,119393600,AAPL,0.008994100299563712,-0.010331737576970035,-0.012091062662626273,-0.020708356973546005,0.008738566951588034,0.004422105110627239
2019-03-28,44.93032455444336,47.18000030517578,47.38999938964844,46.88249969482422,47.23749923706055,83121600,AAPL,0.0013264710478100294,0.008994100299563712,-0.010331737576970035,-0.012091062662626273,0.03683031750055599,0.011116553514043392
2019-03-29,45.22314834594727,47.48749923706055,47.52000045776367,47.1349983215332,47.45750045776367,94256000,AAPL,0.006517569518774025,0.0013264710478100294,0.008994100299563712,-0.010331737576970035,-0.020708356973546005,0.013008215562104963
2019-04-01,45.5302734375,47.810001373291016,47.91999816894531,47.095001220703125,47.90999984741211,111448000,AAPL,0.006791305952341675,0.006517569518774025,0.0013264710478100294,0.008994100299563712,-0.012091062662626273,0.010208517113258653
2019-04-02,46.19215393066406,48.505001068115234,48.6150016784668,47.76250076293945,47.772499084472656,91062800,AAPL,0.014536701001068852,0.006791305952341675,0.006517569518774025,0.0013264710478100294,-0.010331737576970035,-0.007924717898659783
2019-04-03,46.5087776184082,48.837501525878906,49.125,48.28749847412109,48.3125,93087200,AAPL,0.00685497269233637,0.014536701001068852,0.006791305952341675,0.006517569518774025,0.008994100299563712,0.008738566951588034
2019-04-04,46.58972930908203,48.92250061035156,49.09249877929688,48.28499984741211,48.6974983215332,76457200,AAPL,0.0017404470297812669,0.00685497269233637,0.014536701001068852,0.006791305952341675,0.0013264710478100294,0.03683031750055599
2019-04-05,46.901611328125,49.25,49.275001525878906,48.98249816894531,49.11249923706055,74106400,AAPL,0.006694248772294742,0.0017404470297812669,0.00685497269233637,0.014536701001068852,0.006517569518774025,-0.020708356973546005
2019-04-08,47.6396598815918,50.025001525878906,50.057498931884766,49.084999084472656,49.10499954223633,103526800,AAPL,0.01573607159144985,0.006694248772294742,0.0017404470297812669,0.00685497269233637,0.006791305952341675,-0.012091062662626273
2019-04-09,47.49681091308594,49.875,50.712501525878906,49.807498931884766,50.08000183105469,143072800,AAPL,-0.002998531160489981,0.01573607159144985,0.006694248772294742,0.0017404470297812669,0.014536701001068852,-0.010331737576970035
2019-04-10,47.76346206665039,50.15499877929688,50.185001373291016,49.54499816894531,49.66999816894531,86781200,AAPL,0.0056140106124689115,-0.002998531160489981,0.01573607159144985,0.006694248772294742,0.00685497269233637,0.008994100299563712
2019-04-11,47.36587524414063,49.73749923706055,50.25,49.61000061035156,50.212501525878906,83603200,AAPL,-0.008324186071133388,0.0056140106124689115,-0.002998531160489981,0.01573607159144985,0.0017404470297812669,0.0013264710478100294
2019-04-12,47.346824645996094,49.71749877929688,50.03499984741211,49.0525016784668,49.79999923706055,111042800,AAPL,-0.00040212029294717233,-0.008324186071133388,0.0056140106124689115,-0.002998531160489981,0.006694248772294742,0.006517569518774025
2019-04-15,47.43252944946289,49.807498931884766,49.962501525878906,49.50249862670898,49.64500045776367,70146400,AAPL,0.0018102309005407768,-0.00040212029294717233,-0.008324186071133388,0.0056140106124689115,0.01573607159144985,0.006791305952341675
2019-04-16,47.437294006347656,49.8125,50.34249877929688,49.63999938964844,49.8650016784668,102785600,AAPL,0.00010040793499932477,0.0018102309005407768,-0.00040212029294717233,-0.008324186071133388,-0.002998531160489981,0.014536701001068852
2019-04-17,48.36104965209961,50.782501220703125,50.845001220703125,49.65250015258789,49.8849983215332,115627200,AAPL,0.01947304834535757,0.00010040793499932477,0.0018102309005407768,-0.00040212029294717233,0.0056140106124689115,0.00685497269233637
2019-04-18,48.53483963012695,50.96500015258789,51.03749847412109,50.630001068115234,50.77999877929688,96783200,AAPL,0.0035937365725964288,0.01947304834535757,0.00010040793499932477,0.0018102309005407768,-0.008324186071133388,0.0017404470297812669
2019-04-22,48.69435119628906,51.13249969482422,51.23500061035156,50.584999084472656,50.70750045776367,77758000,AAPL,0.0032865602224043666,0.0035937365725964288,0.01947304834535757,0.00010040793499932477,-0.00040212029294717233,0.006694248772294742
2019-04-23,49.39667892456055,51.869998931884766,51.9375,50.97499847412109,51.10749816894531,93292000,AAPL,0.014423297148822956,0.0032865602224043666,0.0035937365725964288,0.01947304834535757,0.0018102309005407768,0.01573607159144985
2019-04-24,49.320499420166016,51.790000915527344,52.119998931884766,51.76250076293945,51.84000015258789,70162400,AAPL,-0.0015422791209707132,0.014423297148822956,0.0032865602224043666,0.0035937365725964288,0.00010040793499932477,-0.002998531160489981
2019-04-25,48.87290954589844,51.31999969482422,51.93999862670898,51.27999877929688,51.70750045776367,74172800,AAPL,-0.009075134435114762,-0.0015422791209707132,0.014423297148822956,0.0032865602224043666,0.01947304834535757,0.0056140106124689115
2019-04-26,48.63958358764648,51.07500076293945,51.25,50.52999877929688,51.22499847412109,74596400,AAPL,-0.004773946479767366,-0.009075134435114762,-0.0015422791209707132,0.014423297148822956,0.0035937365725964288,-0.008324186071133388
2019-04-29,48.7134017944336,51.15250015258789,51.49250030517578,50.96500015258789,51.09999847412109,88818800,AAPL,0.0015173644344743664,-0.004773946479767366,-0.009075134435114762,-0.0015422791209707132,0.0032865602224043666,-0.00040212029294717233
2019-04-30,47.775367736816406,50.16749954223633,50.84999847412109,49.77750015258789,50.76499938964844,186139600,AAPL,-0.019256157712981836,0.0015173644344743664,-0.004773946479767366,-0.009075134435114762,0.014423297148822956,0.0018102309005407768
2019-05-01,50.12044906616211,52.630001068115234,53.82749938964844,52.307498931884766,52.470001220703125,259309200,AAPL,0.04908559422631198,-0.019256157712981836,0.0015173644344743664,-0.004773946479767366,-0.0015422791209707132,0.00010040793499932477
2019-05-02,49.79427719116211,52.28749847412109,53.16249847412109,52.032501220703125,52.459999084472656,127985200,AAPL,-0.006507744386150982,0.04908559422631198,-0.019256157712981836,0.0015173644344743664,-0.009075134435114762,0.01947304834535757
2019-05-03,50.41328430175781,52.9375,52.959999084472656,52.557498931884766,52.72249984741211,83569600,AAPL,0.012431298969114435,-0.006507744386150982,0.04908559422631198,-0.019256157712981836,-0.004773946479767366,0.0035937365725964288
2019-05-06,49.634765625,52.119998931884766,52.209999084472656,50.875,51.0724983215332,129772400,AAPL,-0.015442759256013905,0.012431298969114435,-0.006507744386150982,0.04908559422631198,0.0015173644344743664,0.0032865602224043666
2019-05-07,48.2967643737793,50.71500015258789,51.85499954223633,50.20750045776367,51.470001220703125,155054800,AAPL,-0.026956999387760083,-0.015442759256013905,0.012431298969114435,-0.006507744386150982,-0.019256157712981836,0.014423297148822956
2019-05-08,48.306278228759766,50.72499847412109,51.334999084472656,50.4375,50.47499847412109,105358000,AAPL,0.0001971472247483952,-0.026956999387760083,-0.015442759256013905,0.012431298969114435,0.04908559422631198,-0.0015422791209707132
2019-05-09,47.78726959228516,50.18000030517578,50.41999816894531,49.165000915527344,50.09999847412109,139634400,AAPL,-0.010744173195458062,0.0001971472247483952,-0.026956999387760083,-0.015442759256013905,-0.006507744386150982,-0.009075134435114762
2019-05-10,47.125247955322266,49.29499816894531,49.712501525878906,48.192501068115234,49.35499954223633,164834800,AAPL,-0.017636551033244685,-0.010744173195458062,0.0001971472247483952,-0.026956999387760083,0.012431298969114435,-0.004773946479767366
2019-05-13,44.38636016845703,46.43000030517578,47.369998931884766,45.712501525878906,46.9275016784668,229722400,AAPL,-0.0581194435579554,-0.017636551033244685,-0.010744173195458062,0.0001971472247483952,-0.015442759256013905,0.0015173644344743664
2019-05-14,45.08900833129883,47.165000915527344,47.42499923706055,46.352500915527344,46.602500915527344,146118800,AAPL,0.015830295186744392,-0.0581194435579554,-0.017636551033244685,-0.010744173195458062,-0.026956999387760083,-0.019256157712981836
2019-05-15,45.62913513183594,47.72999954223633,47.9375,46.505001068115234,46.567501068115234,106178800,AAPL,0.01197919253136237,0.015830295186744392,-0.0581194435579554,-0.017636551033244685,0.0001971472247483952,0.04908559422631198
2019-05-16,45.42837524414063,47.52000045776367,48.11750030517578,47.209999084472656,47.477500915527344,132125600,AAPL,-0.004399729446609935,0.01197919253136237,0.015830295186744392,-0.0581194435579554,-0.010744173195458062,-0.006507744386150982
2019-05-17,45.17026138305664,47.25,47.72499847412109,46.68999862670898,46.73249816894531,131516400,AAPL,-0.005681827760158575,-0.004399729446609935,0.01197919253136237,0.015830295186744392,-0.017636551033244685,0.012431298969114435
2019-05-20,43.757789611816406,45.772499084472656,46.087501525878906,45.06999969482422,45.880001068115234,154449200,AAPL,-0.03126986064608139,-0.005681827760158575,-0.004399729446609935,0.01197919253136237,-0.0581194435579554,-0.015442759256013905
2019-05-21,44.59668350219727,46.650001525878906,47.0,46.17499923706055,46.30500030517578,113459200,AAPL,0.019170953278885294,-0.03126986064608139,-0.005681827760158575,-0.004399729446609935,0.015830295186744392,-0.026956999387760083
2019-05-22,43.68370819091797,45.69499969482422,46.4275016784668,45.63750076293945,46.165000915527344,118994400,AAPL,-0.020471635580224024,0.019170953278885294,-0.03126986064608139,-0.005681827760158575,0.01197919253136237,0.0001971472247483952
2019-05-23,42.93803787231445,44.915000915527344,45.1349983215332,44.45249938964844,44.95000076293945,146118800,AAPL,-0.01706967468007714,-0.020471635580224024,0.019170953278885294,-0.03126986064608139,-0.004399729446609935,-0.010744173195458062
2019-05-24,42.77313995361328,44.74250030517578,45.53499984741211,44.65499877929688,45.04999923706055,94858800,AAPL,-0.003840601287663059,-0.01706967468007714,-0.020471635580224024,0.019170953278885294,-0.005681827760158575,-0.017636551033244685
2019-05-28,42.59627532958984,44.557498931884766,45.147499084472656,44.477500915527344,44.72999954223633,111792800,AAPL,-0.004134801855711578,-0.003840601287663059,-0.01706967468007714,-0.020471635580224024,-0.03126986064608139,-0.0581194435579554
2019-05-29,42.39312744140625,44.345001220703125,44.837501525878906,44.0,44.10499954223633,113924800,AAPL,-0.004769067301252372,-0.004134801855711578,-0.003840601287663059,-0.01706967468007714,0.019170953278885294,0.015830295186744392
2019-05-30,42.61300277709961,44.57500076293945,44.807498931884766,44.16749954223633,44.48749923706055,84873600,AAPL,0.005186594563198366,-0.004769067301252372,-0.004134801855711578,-0.003840601287663059,-0.020471635580224024,0.01197919253136237
2019-05-31,41.84104537963867,43.76750183105469,44.497501373291016,43.747501373291016,44.057498931884766,108174400,AAPL,-0.018115511341867174,0.005186594563198366,-0.004769067301252372,-0.004134801855711578,-0.01706967468007714,-0.004399729446609935
2019-06-03,41.41802597045898,43.32500076293945,44.47999954223633,42.567501068115234,43.900001525878906,161584400,AAPL,-0.010110265598966883,-0.018115511341867174,0.005186594563198366,-0.004769067301252372,-0.003840601287663059,-0.005681827760158575
2019-06-04,42.93326568603516,44.90999984741211,44.95750045776367,43.630001068115234,43.86000061035156,123872000,AAPL,0.036583936677699436,-0.010110265598966883,-0.018115511341867174,0.005186594563198366,-0.004134801855711578,-0.03126986064608139
2019-06-05,43.6263427734375,45.6349983215332,46.247501373291016,45.28499984741211,46.06999969482422,119093600,AAPL,0.016143363985401393,0.036583936677699436,-0.010110265598966883,-0.018115511341867174,-0.004769067301252372,0.019170953278885294
2019-06-06,44.26685333251953,46.30500030517578,46.36750030517578,45.53749847412109,45.77000045776367,90105200,AAPL,0.014681757604589007,0.016143363985401393,0.036583936677699436,-0.010110265598966883,0.005186594563198366,-0.020471635580224024
2019-06-07,45.445098876953125,47.53749847412109,47.97999954223633,46.442501068115234,46.62749862670898,122737600,AAPL,0.026616956285983262,0.014681757604589007,0.016143363985401393,0.036583936677699436,-0.018115511341867174,-0.01706967468007714
2019-06-10,46.02586364746094,48.14500045776367,48.84249877929688,47.90499877929688,47.95249938964844,104883600,AAPL,0.012779426834445218,0.026616956285983262,0.014681757604589007,0.016143363985401393,-0.010110265598966883,-0.003840601287663059
2019-06-11,46.55883407592773,48.70249938964844,49.0,48.400001525878906,48.71500015258789,107731600,AAPL,0.011579580986271765,0.012779426834445218,0.026616956285983262,0.014681757604589007,0.036583936677699436,-0.004134801855711578
2019-06-12,46.41065979003906,48.54750061035156,48.99250030517578,48.34749984741211,48.48749923706055,73012800,AAPL,-0.0031825631382240704,0.011579580986271765,0.012779426834445218,0.026616956285983262,0.016143363985401393,-0.004769067301252372
2019-06-13,46.40108489990234,48.53749847412109,49.1974983215332,48.400001525878906,48.67499923706055,86698400,AAPL,-0.00020602783057266372,-0.0031825631382240704,0.011579580986271765,0.012779426834445218,0.014681757604589007,0.005186594563198366
2019-06-14,46.06411361694336,48.185001373291016,48.397499084472656,47.57500076293945,47.88750076293945,75046000,AAPL,-0.007262366457101432,-0.00020602783057266372,-0.0031825631382240704,0.011579580986271765,0.026616956285983262,-0.018115511341867174
2019-06-17,46.33895492553711,48.47249984741211,48.7400016784668,48.04249954223633,48.22499847412109,58676400,AAPL,0.005966555275029206,-0.007262366457101432,-0.00020602783057266372,-0.0031825631382240704,0.012779426834445218,-0.010110265598966883
2019-06-18,47.42877578735352,49.61249923706055,50.0724983215332,48.8025016784668,49.01250076293945,106204000,AAPL,0.023518477347714173,0.005966555275029206,-0.007262366457101432,-0.00020602783057266372,0.011579580986271765,0.036583936677699436
2019-06-19,47.29015350341797,49.46749877929688,49.970001220703125,49.32749938964844,49.91999816894531,84496800,AAPL,-0.002922659813423545,0.023518477347714173,0.005966555275029206,-0.007262366457101432,-0.0031825631382240704,0.016143363985401393
2019-06-20,47.67016220092773,49.8650016784668,50.15250015258789,49.50749969482422,50.09249877929688,86056000,AAPL,0.008035637721312883,-0.002922659813423545,0.023518477347714173,0.005966555275029206,-0.00020602783057266372,0.014681757604589007
2019-06-21,47.50765228271485,49.69499969482422,50.212501525878906,49.53749847412109,49.70000076293945,191202400,AAPL,-0.003409244518605692,0.008035637721312883,-0.002922659813423545,0.023518477347714173,-0.007262366457101432,0.026616956285983262
2019-06-24,47.45985412597656,49.64500045776367,50.040000915527344,49.54249954223633,49.6349983215332,72881600,AAPL,-0.0010061220921137037,-0.003409244518605692,0.008035637721312883,-0.002922659813423545,0.005966555275029206,0.012779426834445218
2019-06-25,46.74047470092773,48.89250183105469,49.81499862670898,48.8224983215332,49.60749816894531,84281200,AAPL,-0.015157591293592287,-0.0010061220921137037,-0.003409244518605692,0.008035637721312883,0.023518477347714173,0.011579580986271765
2019-06-26,47.75141525268555,49.95000076293945,50.247501373291016,49.337501525878906,49.442501068115234,104270000,AAPL,0.021629061559150564,-0.015157591293592287,-0.0010061220921137037,-0.003409244518605692,-0.002922659813423545,-0.0031825631382240704
2019-06-27,47.73708724975586,49.935001373291016,50.39250183105469,49.89250183105469,50.0724983215332,83598800,AAPL,-0.00030028807646320654,0.021629061559150564,-0.015157591293592287,-0.0010061220921137037,0.008035637721312883,-0.00020602783057266372
2019-06-28,47.30210113525391,49.47999954223633,49.875,49.26250076293945,49.66999816894531,124442400,AAPL,-0.009111881817190803,-0.00030028807646320654,0.021629061559150564,-0.015157591293592287,-0.003409244518605692,-0.007262366457101432
2019-07-01,48.16967391967773,50.38750076293945,51.122501373291016,50.16249847412109,50.79249954223633,109012000,AAPL,0.018340768575158872,-0.009111881817190803,-0.00030028807646320654,0.021629061559150564,-0.0010061220921137037,0.005966555275029206
