Date,Adj Close,Close,High,Low,Open,Volume,Ticker,daily_return,return_lag_1,return_lag_2,return_lag_3,return_lag_5,return_lag_10,sma_5,sma_10,sma_20,sma_50,price_vs_sma_10,price_vs_sma_20,price_vs_sma_50,ma_10_20_ratio,rsi_14,macd,macd_signal,macd_hist,bb_middle,bb_upper,bb_lower,bb_width,bb_position,volatility_10,volatility_20,atr_14,volume_sma_10,volume_sma_20,volume_ratio,future_close,future_return,target
2019-03-28,44.93032455444336,47.18000030517578,47.38999938964844,46.88249969482422,47.23749923706055,83121600,AAPL,0.00132647104781,0.0089941002995637,-0.01033173757697,-0.0120910626626262,0.0368303175005559,0.0111165535140433,47.18850021362304,47.19225006103515,45.74025020599365,43.25009994506836,-0.0002595713457935,0.0314766555210812,0.0908645382345649,1.031744466820849,72.336805615439,1.2409364072642504,1.2626688424272243,-0.0217324351629739,45.74025020599365,49.130755911040296,42.34974450094701,0.1482504223207052,0.7123208489280983,0.0165153446863202,0.0143737468964368,1.121250152587891,146264320.0,125483480.0,0.6624107013927252,48.92250061035156,0.03693302869658151,UP
2019-03-29,45.22314834594727,47.48749923706055,47.52000045776367,47.1349983215332,47.45750045776367,94256000,AAPL,0.006517569518774,0.00132647104781,0.0089941002995637,-0.01033173757697,-0.020708356973546,0.0130082155621049,47.13349990844726,47.28800010681152,45.92750015258789,43.42514991760254,0.0042188108991372,0.0339665577113879,0.093548308461022,1.029622773930729,68.03786448829291,1.213834398665078,1.2529019536747952,-0.039067555009717,45.92750015258789,49.2667211807584,42.58827912441738,0.1454127055501125,0.7335872754921154,0.0161942191804374,0.0143121624759032,1.037857600620815,140072760.0,125019040.0,0.7539331609009315,49.25,0.0371150469335296,UP
2019-04-01,45.5302734375,47.810001373291016,47.91999816894531,47.095001220703125,47.90999984741211,111448000,AAPL,0.0067913059523416,0.006517569518774,0.00132647104781,0.0089941002995637,-0.0120910626626262,0.0102085171132586,47.25849990844726,47.3685001373291,46.1198751449585,43.6020499420166,0.0093205660867861,0.0366463747575271,0.0965081099826794,1.027073468617295,67.26846421992232,1.2044944267420732,1.2432204482882507,-0.0387260215461775,46.1198751449585,49.42558996041387,42.814160329503125,0.1433531554482853,0.755637029006644,0.0160407456276175,0.0143228762614083,1.029464449201311,140729640.0,125104200.0,0.8908413946134502,50.025001525878906,0.04632922168927812,UP
2019-04-02,46.19215393066406,48.505001068115234,48.6150016784668,47.76250076293945,47.772499084472656,91062800,AAPL,0.0145367010010688,0.0067913059523416,0.006517569518774,0.00132647104781,-0.01033173757697,-0.0079247178986597,47.62000045776367,47.5557502746582,46.351000213623045,43.78804992675781,0.0199607994401231,0.0464715075093267,0.1077223386117272,1.0259918891821684,69.3007085357311,1.2388919238055536,1.2423547433917117,-0.0034628195861579,46.351000213623045,49.64441998204718,43.05758044519891,0.1421078187415755,0.8270158385432376,0.0160980040495049,0.0144216689490734,1.047678811209542,137177360.0,125709860.0,0.7243886835925201,49.875,0.028244488232479072,UP
2019-04-03,46.5087776184082,48.837501525878906,49.125,48.28749847412109,48.3125,93087200,AAPL,0.0068549726923363,0.0145367010010688,0.0067913059523416,0.006517569518774,0.0089941002995637,0.008738566951588,47.9640007019043,47.73550033569336,46.61137523651123,43.9982999420166,0.0230855690719877,0.0477592921914891,0.1099861037867298,1.0241169691621026,68.62179510692147,1.278247356325828,1.2495332659785348,0.0287140903472931,46.61137523651123,49.82137162239504,43.40137885062742,0.1377344637267593,0.8467490336059608,0.0160481260938105,0.0141952062115016,1.064821788242885,134072000.0,126202140.0,0.7376039740689024,50.15499877929688,0.026977163291611803,UP
2019-04-04,46.58972930908203,48.92250061035156,49.09249877929688,48.28499984741211,48.6974983215332,76457200,AAPL,0.0017404470297812,0.0068549726923363,0.0145367010010688,0.0067913059523416,0.00132647104781,0.0368303175005559,48.31250076293945,47.75050048828125,46.90125026702881,44.2071499633789,0.0245442479154316,0.04309587338962,0.1066648868085557,1.0181071979194007,66.41509315443659,1.301295016961184,1.259885616175065,0.0414094007861194,46.90125026702881,49.81944373578155,43.98305679827607,0.1244399009467006,0.8463187696370683,0.0111207816241069,0.0136414301392812,1.0582144601004468,121304040.0,125065720.0,0.6113361838879591,49.73749923706055,0.01665897320335539,FLAT
2019-04-05,46.901611328125,49.25,49.275001525878906,48.98249816894531,49.11249923706055,74106400,AAPL,0.0066942487722947,0.0017404470297812,0.0068549726923363,0.0145367010010688,0.006517569518774,-0.020708356973546,48.665000915527344,47.8992504119873,47.20237522125244,44.428649978637694,0.0281998063935182,0.0433796979315066,0.1085189404512745,1.0147635619493385,65.72127398008985,1.3306480355282346,1.2740381000456986,0.056609935482536,47.20237522125244,49.74286703333341,44.661883409171466,0.1076425412989446,0.9029977126890064,0.0083933581725165,0.0136082978065467,1.0369644165039067,111751600.0,123971160.0,0.5977712880963605,49.71749877929688,0.00949236100095192,FLAT
2019-04-08,47.6396598815918,50.025001525878906,50.057498931884766,49.084999084472656,49.10499954223633,103526800,AAPL,0.0157360715914498,0.0066942487722947,0.0017404470297812,0.0068549726923363,0.0067913059523416,-0.0120910626626262,49.108000946044925,48.183250427246094,47.46737537384033,44.64035003662109,0.0382238865643518,0.0538817689390953,0.1206229674462782,1.0150814121861114,72.48922983863218,1.4003048181163678,1.2992914436598326,0.1010133744565351,47.46737537384033,50.025429349047606,44.90932139863306,0.1077815638661596,0.9999163772201748,0.0073433218681063,0.012137145582839,1.0516071319580085,104566160.0,122745300.0,0.8434278135293164,49.807498931884766,-0.0043478778082919655,FLAT
2019-04-09,47.49681091308594,49.875,50.712501525878906,49.807498931884766,50.08000183105469,143072800,AAPL,-0.0029985311604899,0.0157360715914498,0.0066942487722947,0.0017404470297812,0.0145367010010688,-0.01033173757697,49.38200073242187,48.501000595092776,47.69975032806396,44.8563500213623,0.028329300180381,0.0456029571847933,0.1118827094992709,1.0167977874416128,69.45777391450056,1.4269553970755169,1.3248242343429697,0.1021311627325474,47.69975032806396,50.24541525122584,45.15408540490208,0.1067370334500114,0.9272458743773389,0.0057335412194981,0.0122116345554423,1.0312500000000004,98953240.0,123405420.0,1.1593720924089073,49.8125,-0.0012531328320802004,FLAT
2019-04-10,47.76346206665039,50.15499877929688,50.185001373291016,49.54499816894531,49.66999816894531,86781200,AAPL,0.0056140106124689,-0.0029985311604899,0.0157360715914498,0.0066942487722947,0.0068549726923363,0.0089941002995637,49.64550018310548,48.80475044250488,47.93612518310547,45.086050033569336,0.0276663301123254,0.04628813004213,0.1124283174497078,1.018120472943557,61.8516818011768,1.4539099652971004,1.3506413805337956,0.1032685847633048,47.93612518310547,50.47133478181501,45.400915584395925,0.1057744900750988,0.9376114695449348,0.0056773441078232,0.0122117124964518,0.9310716901506702,95692000.0,121537980.0,0.7140253606321251,50.782501220703125,0.01251126421451066,FLAT
2019-04-11,47.36587524414063,49.73749923706055,50.25,49.61000061035156,50.212501525878906,83603200,AAPL,-0.0083241860711333,0.0056140106124689,-0.0029985311604899,0.0157360715914498,0.0017404470297812,0.00132647104781,49.80849990844727,49.06050033569336,48.12637519836426,45.25455001831055,0.0137992661455725,0.0334769454806362,0.0990607401230625,1.019409837817182,68.84538553153814,1.4251546354313689,1.3655440315133105,0.0596106039180586,48.12637519836426,50.59879764485849,45.65395275187002,0.1027470876958241,0.8258189232549595,0.007223011188558,0.0124728924569445,0.8533930097307483,95740160.0,121002240.0,0.6909227465541133,50.96500015258789,0.024679586516338257,UP
2019-04-12,47.346824645996094,49.71749877929688,50.03499984741211,49.0525016784668,49.79999923706055,111042800,AAPL,-0.0004021202929471,-0.0083241860711333,0.0056140106124689,-0.0029985311604899,0.0066942487722947,0.006517569518774,49.90199966430664,49.283500289916994,48.285750198364255,45.416699981689455,0.0088061620385491,0.0296515757765141,0.0946964178229896,1.0206634480660206,77.04211273239483,1.3847889742570558,1.3693930200620594,0.0153959541949963,48.285750198364255,50.73572954723991,45.83577084948861,0.1014783590939691,0.792196050874814,0.0074238021654895,0.0123261666674581,0.8275002070835663,97418840.0,118745800.0,0.9351303372414014,51.13249969482422,0.028460822653382643,UP
2019-04-15,47.43252944946289,49.807498931884766,49.962501525878906,49.50249862670898,49.64500045776367,70146400,AAPL,0.0018102309005407,-0.0004021202929471,-0.0083241860711333,0.0056140106124689,0.0157360715914498,0.0067913059523416,49.85849914550781,49.483250045776366,48.42587509155273,45.58024993896484,0.0065526998693181,0.0285306943389245,0.0927429972099869,1.021834916813059,86.28935767140752,1.3445618846630296,1.3644267929822536,-0.0198649083192239,48.42587509155273,50.88797071185255,45.96377947125292,0.1016851266247656,0.7805788347415585,0.0074293519007927,0.0122242907808385,0.7121432168143146,93288680.0,117009160.0,0.5994949455239231,51.869998931884766,0.04140942717924088,UP
2019-04-16,47.437294006347656,49.8125,50.34249877929688,49.63999938964844,49.8650016784668,102785600,AAPL,0.0001004079349993,0.0018102309005407,-0.0004021202929471,-0.0083241860711333,-0.0029985311604899,0.0145367010010688,49.84599914550781,49.613999938964845,48.58487510681152,45.72024993896484,0.0040008880815767,0.0252676350508178,0.0895062924305574,1.0211820001572678,84.81909279269156,1.2981212371707755,1.3511656818199582,-0.0530444446491826,48.58487510681152,50.968812969509,46.20093724411405,0.0981349795571772,0.7574783748346929,0.0065298017206009,0.0119770581426515,0.705000468662809,94460960.0,115819160.0,0.8874662879613355,51.790000915527344,0.03969888914484002,UP
2019-04-17,48.36104965209961,50.782501220703125,50.845001220703125,49.65250015258789,49.8849983215332,115627200,AAPL,0.0194730483453575,0.0001004079349993,0.0018102309005407,-0.0004021202929471,0.0056140106124689,0.0068549726923363,49.971499633789065,49.80849990844727,48.77200012207031,45.865,0.0195549216307691,0.0412224451242675,0.1072168586221109,1.0212519434056986,87.70275168996338,1.3243217248363948,1.3457968904232456,-0.0214751655868508,48.77200012207031,51.23167992902693,46.31232031511369,0.1008644222422843,0.908691629891539,0.0083820893946902,0.0124609751355033,0.7539291381835957,96714960.0,115393480.0,1.0020254177272407,51.31999969482422,0.010584324544888016,FLAT
2019-04-18,48.53483963012695,50.96500015258789,51.03749847412109,50.630001068115234,50.77999877929688,96783200,AAPL,0.0035937365725964,0.0194730483453575,0.0001004079349993,0.0018102309005407,-0.0083241860711333,0.0017404470297812,50.21699981689453,50.0127498626709,48.88162517547608,46.01309997558594,0.019040150612229,0.0426208205973692,0.1076193557841,1.023140079388406,87.37235841151303,1.3443155063220829,1.3455006136030132,-0.0011851072809303,48.88162517547608,51.5296239596134,46.233626391338746,0.1083433201998296,0.8933866944335745,0.0083483666368307,0.0097636311513172,0.7555359431675518,98747560.0,110025800.0,0.8796409569391906,51.07500076293945,0.0021583559309766216,FLAT
2019-04-22,48.69435119628906,51.13249969482422,51.23500061035156,50.584999084472656,50.70750045776367,77758000,AAPL,0.0032865602224043,0.0035937365725964,0.0194730483453575,0.0001004079349993,-0.0004021202929471,0.0066942487722947,50.5,50.20099983215332,49.05012512207031,46.18104995727539,0.0185554045892584,0.0424540114336411,0.1072182148766578,1.0234632369890768,86.9371573877029,1.3580221019514056,1.3480049112726915,0.0100171906787138,49.05012512207031,51.824165133349176,46.27608511079145,0.1131104152894677,0.8753324689419149,0.0083014705073023,0.0081325086713741,0.7430362701416031,99112720.0,105432160.0,0.7375169018637198,51.15250015258789,0.00039114961879511593,FLAT
2019-04-23,49.39667892456055,51.869998931884766,51.9375,50.97499847412109,51.10749816894531,93292000,AAPL,0.0144232971488229,0.0032865602224043,0.0035937365725964,0.0194730483453575,0.0018102309005407,0.0157360715914498,50.9125,50.38549957275391,49.284375,46.366399917602536,0.0294628290226104,0.0524633604846316,0.1186980016577228,1.0223422651246752,87.05944036553868,1.4121167003216328,1.36082726908248,0.0512894312391527,49.284375,52.1836746259043,46.38507537409569,0.117655935614657,0.9459049193782963,0.0080994713771035,0.0076107972798113,0.7508934565952866,98089240.0,101327700.0,0.92069592026662,50.16749954223633,-0.0328224296261148,DOWN
2019-04-24,49.320499420166016,51.790000915527344,52.119998931884766,51.76250076293945,51.84000015258789,70162400,AAPL,-0.0015422791209707,0.0144232971488229,0.0032865602224043,0.0035937365725964,0.0001004079349993,-0.0029985311604899,51.30800018310547,50.57699966430664,49.53900012969971,46.55504997253418,0.0239832583836867,0.0454389628360325,0.1124464681292707,1.0209531789476838,84.43149201649196,1.4320244020097237,1.375066695667929,0.0569577063417945,49.53900012969971,52.37551979736984,46.70248046202958,0.1145166297359149,0.8967892081771759,0.0079786896087422,0.0069146981397138,0.7166075025286008,90798200.0,94875720.0,0.7395190255209657,52.630001068115234,0.016219350023916435,FLAT
2019-04-25,48.87290954589844,51.31999969482422,51.93999862670898,51.27999877929688,51.70750045776367,74172800,AAPL,-0.0090751344351147,-0.0015422791209707,0.0144232971488229,0.0032865602224043,0.0194730483453575,0.0056140106124689,51.41549987792969,50.69349975585938,49.74912509918213,46.72699996948242,0.0123585852620566,0.0315759240491229,0.0982943422077493,1.018982738988766,75.65541756336194,1.3938092629114252,1.378815209116628,0.014994053794797,49.74912509918213,52.4497295603287,47.04852063803556,0.108568922800653,0.7908375917766125,0.0089065071731442,0.0075460545260852,0.7060718536376953,89537360.0,92614680.0,0.8008751960272389,52.28749847412109,0.018852275624515313,FLAT
2019-04-26,48.63958358764648,51.07500076293945,51.25,50.52999877929688,51.22499847412109,74596400,AAPL,-0.0047739464797673,-0.0090751344351147,-0.0015422791209707,0.0144232971488229,0.0035937365725964,-0.0083241860711333,51.4375,50.827249908447264,49.94387512207031,46.89760002136231,0.0048743706365868,0.0226479350692052,0.0890749364503578,1.017687349734434,69.88018194193847,1.3284406862833649,1.3687403045499755,-0.0402996182666106,49.94387512207031,52.416546756438784,47.47120348770184,0.0990180128524226,0.7287254047701396,0.0084957234622176,0.0077921870002082,0.7373218536376948,88636680.0,92188420.0,0.8091732128612249,52.9375,0.03646596591755698,UP
2019-04-29,48.7134017944336,51.15250015258789,51.49250030517578,50.96500015258789,51.09999847412109,88818800,AAPL,0.0015173644344743,-0.0047739464797673,-0.0090751344351147,-0.0015422791209707,0.0032865602224043,-0.0004021202929471,51.44150009155273,50.97075004577637,50.12712516784668,47.06665000915528,0.0035657726568334,0.0204554915389187,0.0868098779632255,1.016829707969585,64.48296983031082,1.2682693517885113,1.3486461139976826,-0.0803767622091713,50.12712516784668,52.36542241514946,47.888827920543896,0.0893048320568164,0.7290524607437241,0.0084396133289214,0.0077874690629696,0.7055361611502506,86414280.0,91916560.0,0.9662981295209482,52.119998931884766,0.01891400765184158,FLAT
2019-04-30,47.775367736816406,50.16749954223633,50.84999847412109,49.77750015258789,50.76499938964844,186139600,AAPL,-0.0192561577129818,0.0015173644344743,-0.0047739464797673,-0.0090751344351147,0.0144232971488229,0.0018102309005407,51.101000213623045,51.00675010681152,50.24500007629395,47.21790000915527,-0.0164537156909183,-0.001542452660761,0.0624678253905646,1.015160713093062,53.09359832484053,1.128097809101661,1.3045364530184784,-0.1764386439168177,50.24500007629395,52.1998621241702,48.2901380284177,0.0778131971303775,0.4801774927949989,0.0109827411743313,0.0092863948243496,0.7391074044363835,98013600.0,95651140.0,1.946025943862248,50.71500015258789,0.010913452241936402,FLAT
2019-05-01,50.12044906616211,52.630001068115234,53.82749938964844,52.307498931884766,52.470001220703125,259309200,AAPL,0.0490855942263119,-0.0192561577129818,0.0015173644344743,-0.0047739464797673,-0.0015422791209707,0.0001004079349993,51.26900024414063,51.288500213623045,50.451250076293945,47.41585006713867,0.0261559774394779,0.0431852726845523,0.1099664140491747,1.016595230763618,67.90884474292193,1.2018598525470168,1.2840011329241865,-0.0821412803771695,50.451250076293945,52.50125180451421,48.40124834807368,0.0812666376004634,1.031402232941725,0.0187945601670537,0.0137794359594415,0.954821450369698,113665960.0,104063460.0,2.491837192420856,50.72499847412109,-0.036196134435350656,DOWN
2019-05-02,49.79427719116211,52.28749847412109,53.16249847412109,52.032501220703125,52.459999084472656,127985200,AAPL,-0.0065077443861509,0.0490855942263119,-0.0192561577129818,0.0015173644344743,-0.0090751344351147,0.0194730483453575,51.4625,51.43899993896484,50.62374992370606,47.60145004272461,0.0164952377799536,0.0328649804276139,0.0984433967282618,1.016104101661521,68.65397333898883,1.2186320744998582,1.2709273212393206,-0.0522952467394624,50.62374992370606,52.68259009308689,48.56490975432523,0.08133890407106,0.9040499537454092,0.0184678678666824,0.0139655062503636,0.989821297781807,114901760.0,105808360.0,1.2095944025594954,50.18000030517578,-0.040305966635378054,DOWN
2019-05-03,50.41328430175781,52.9375,52.959999084472656,52.557498931884766,52.72249984741211,83569600,AAPL,0.0124312989691144,-0.0065077443861509,0.0490855942263119,-0.0192561577129818,-0.0047739464797673,0.0035937365725964,51.83499984741211,51.63624992370605,50.82449989318848,47.80490005493164,0.0252003210577178,0.0415744397141566,0.1073655616719329,1.0159716284906597,71.56731084681628,1.2697371328008344,1.2706892835516237,-0.000952150750789,50.82449989318848,52.96619561529546,48.682804171081486,0.0842780834679307,0.993300725448704,0.0187053705977914,0.014098191198878,0.9676786150251112,113580400.0,106163980.0,0.7871747084086335,49.29499816894531,-0.0688075906692739,DOWN
2019-05-06,49.634765625,52.119998931884766,52.209999084472656,50.875,51.0724983215332,129772400,AAPL,-0.0154427592560139,0.0124312989691144,-0.0065077443861509,0.0490855942263119,0.0015173644344743,0.0032865602224043,52.02849960327149,51.73499984741211,50.96799983978271,47.98245002746582,0.007441752886985,0.0226023994609039,0.0862304634725936,1.015048658178474,64.11351005021379,1.2300930091379811,1.262570028668895,-0.0324770195309138,50.96799983978271,53.04924495502128,48.88675472454415,0.0816686988612829,0.7767571882012567,0.0196918230405994,0.0147338516264565,1.0821426936558305,118781840.0,108947280.0,1.1911485995795397,46.43000030517578,-0.10917111940361321,DOWN
2019-05-07,48.2967643737793,50.71500015258789,51.85499954223633,50.20750045776367,51.470001220703125,155054800,AAPL,-0.02695699938776,-0.0154427592560139,0.0124312989691144,-0.0065077443861509,-0.0192561577129818,0.0144232971488229,52.1379997253418,51.61949996948242,51.00249977111817,48.125600051879886,-0.0175224443752703,-0.0056369711253463,0.0538050455041934,1.012097450147211,54.70419550969392,1.072934969638986,1.2246430168629132,-0.1517080472239271,51.00249977111817,53.04035049430918,48.96464904792715,0.0799117977485885,0.4294600886957783,0.0211080848349715,0.015833639654431,1.1685711996895911,124958120.0,111523680.0,1.390330735140734,47.165000915527344,-0.06999899884412003,DOWN
2019-05-08,48.306278228759766,50.72499847412109,51.334999084472656,50.4375,50.47499847412109,105358000,AAPL,0.0001971472247483,-0.02695699938776,-0.0154427592560139,0.0124312989691144,0.0490855942263119,-0.0015422791209707,51.75699920654297,51.5129997253418,51.04499969482422,48.26845001220703,-0.0152971338384911,-0.0062690023041684,0.050893460662043,1.009168381493105,49.666940349754576,0.9383758592747355,1.1673895853452778,-0.2290137260705422,51.04499969482422,53.018273507990735,49.071725881657706,0.0773150680757707,0.4189161639484722,0.0211199162497137,0.0158093658563565,1.1474996294294069,128477680.0,109637940.0,0.960962965922198,47.72999954223633,-0.059043844691542946,DOWN
2019-05-09,47.78726959228516,50.18000030517578,50.41999816894531,49.165000915527344,50.09999847412109,139634400,AAPL,-0.010744173195458,0.0001971472247483,-0.02695699938776,-0.0154427592560139,-0.0065077443861509,-0.0090751344351147,51.3354995727539,51.39899978637696,51.04624977111816,48.39770004272461,-0.0237164047212502,-0.0169698943571071,0.0368261355576358,1.0069104002123654,45.6364650326444,0.7787826754635176,1.0896682033689258,-0.3108855279054081,51.04624977111816,53.01717989532211,49.07531964691422,0.0772213486021491,0.2802434862341308,0.0211895913371936,0.0159783032240021,1.229821068899971,135023840.0,112280600.0,1.243620002030627,47.52000045776367,-0.05300916363561173,DOWN
2019-05-10,47.125247955322266,49.29499816894531,49.712501525878906,48.192501068115234,49.35499954223633,164834800,AAPL,-0.0176365510332446,-0.010744173195458,0.0001971472247483,-0.02695699938776,0.0124312989691144,-0.0047739464797673,50.606999206542966,51.220999526977536,51.0241247177124,48.51785003662109,-0.037601791761557,-0.0338884117725364,0.0160177776166428,1.0038584651937554,40.54053417143413,0.5742718034851961,0.98658892339218,-0.4123171199069838,51.0241247177124,53.06558705415562,48.98266238126919,0.0800194946111265,0.0764980529154165,0.0217564619221596,0.0163689876805698,1.3253566196986593,144047680.0,116342180.0,1.41681030903839,47.25,-0.04148490201656226,DOWN
2019-05-13,44.38636016845703,46.43000030517578,47.369998931884766,45.712501525878906,46.9275016784668,229722400,AAPL,-0.0581194435579554,-0.0176365510332446,-0.010744173195458,0.0001971472247483,-0.0154427592560139,0.0015173644344743,49.46899948120117,50.748749542236325,50.85974979400635,48.57160003662109,-0.0851006039757926,-0.0870973511818691,-0.0440916035261474,0.9978175226535796,27.02703312246176,0.1789512416802878,0.8250613870498016,-0.6461101453695137,50.85974979400635,53.71242262015079,48.00707696786191,0.1121780125815962,-0.276420879434961,0.0276539512878199,0.0208566853598072,1.5124991280691944,158138040.0,122276160.0,1.8787178138404084,45.772499084472656,-0.014161128933480323,FLAT
