Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2019-01-02,80.47398376464844,99.30999755859375,99.77999877929688,95.94000244140625,95.94999694824219,15670900,JPM
2019-01-03,79.33031463623047,97.11000061035156,98.88999938964844,96.69000244140625,98.63999938964844,16286400,JPM
2019-01-04,82.25485229492188,100.69000244140625,100.93000030517578,98.27999877929688,99.11000061035156,16935200,JPM
2019-01-07,82.31204986572266,100.76000213623047,101.47000122070312,99.70999908447266,100.43000030517578,15430700,JPM
2019-01-08,82.15680694580078,100.56999969482422,101.81999969482422,99.55000305175781,101.62999725341797,13578800,JPM
2019-01-09,82.01795959472656,100.4000015258789,101.48999786376953,99.93000030517578,100.80999755859375,14230300,JPM
2019-01-10,82.009765625,100.38999938964844,100.7300033569336,99.2699966430664,100.0199966430664,14376100,JPM
2019-01-11,81.61766052246094,99.91000366210938,100.16999816894531,98.94999694824219,99.88999938964844,15439900,JPM
2019-01-14,82.4590835571289,100.94000244140625,101.36000061035156,98.66000366210938,98.87000274658203,21258500,JPM
2019-01-15,83.06358337402344,101.68000030517578,102.47000122070312,98.5999984741211,98.88999938964844,26504900,JPM
2019-01-16,83.73345184326172,102.5,103.44999694824219,101.80000305175781,102.25,18533000,JPM
2019-01-17,84.07655334472656,102.91999816894531,103.5,101.91999816894531,102.11000061035156,14247600,JPM
2019-01-18,85.4407958984375,104.58999633789062,104.9000015258789,102.83000183105469,103.7699966430664,16428700,JPM
2019-01-22,84.09291076660156,102.94000244140625,103.58999633789062,102.12999725341797,103.08000183105469,17083700,JPM
2019-01-23,83.8804931640625,102.68000030517578,103.69999694824219,101.97000122070312,103.44000244140625,12146700,JPM
2019-01-24,83.92951202392578,102.73999786376953,103.08999633789062,101.94000244140625,102.12999725341797,11296800,JPM
2019-01-25,84.46051788330078,103.38999938964844,104.30999755859375,102.73999786376953,103.51000213623047,14369400,JPM
2019-01-28,84.86077880859375,103.87999725341797,104.23999786376953,102.58999633789062,102.88999938964844,12283100,JPM
2019-01-29,85.09770965576172,104.16999816894531,105.11000061035156,103.7300033569336,103.87999725341797,9743300,JPM
2019-01-30,85.29376983642578,104.41000366210938,105.23999786376953,103.77999877929688,104.13999938964844,12526300,JPM
2019-01-31,84.55036163330078,103.5,103.80000305175781,102.7300033569336,103.41000366210938,17520600,JPM
2019-02-01,84.86077880859375,103.87999725341797,104.8499984741211,103.5199966430664,104.0,13000800,JPM
2019-02-04,85.16307067871094,104.25,104.25,103.01000213623047,103.79000091552734,9871500,JPM
2019-02-05,84.78729248046875,103.79000091552734,104.55000305175781,103.29000091552734,104.5199966430664,12763000,JPM
2019-02-06,84.74642944335938,103.73999786376953,104.62000274658203,103.47000122070312,103.70999908447266,8745000,JPM
2019-02-07,83.63545227050781,102.37999725341797,103.5,101.44000244140625,103.25,13177500,JPM
2019-02-08,82.80219268798828,101.36000061035156,102.33999633789062,100.05999755859375,102.08000183105469,12892600,JPM
2019-02-11,82.4100570678711,100.87999725341797,102.01000213623047,100.7699966430664,101.76000213623047,10978500,JPM
2019-02-12,83.81512451171875,102.5999984741211,102.91999816894531,101.88999938964844,101.94999694824219,12852300,JPM
2019-02-13,84.21544647216797,103.08999633789062,103.8499984741211,102.9000015258789,102.9000015258789,10754100,JPM
2019-02-14,83.66809844970703,102.41999816894531,103.0999984741211,101.3499984741211,102.47000122070312,11518500,JPM
2019-02-15,86.22505187988281,105.55000305175781,105.69999694824219,103.66000366210938,103.9000015258789,14716900,JPM
2019-02-19,85.92279052734375,105.18000030517578,105.37000274658203,103.80999755859375,104.91000366210938,12764900,JPM
2019-02-20,86.33940887451172,105.69000244140625,105.80000305175781,104.87999725341797,105.20999908447266,10030300,JPM
2019-02-21,86.15968322753906,105.47000122070312,105.98999786376953,104.95999908447266,105.44999694824219,8400100,JPM
2019-02-22,85.7757339477539,105.0,106.08999633789062,104.77999877929688,105.69999694824219,10647300,JPM
2019-02-25,86.67435455322266,106.0999984741211,107.2699966430664,105.69000244140625,105.75,11230700,JPM
2019-02-26,86.01264953613281,105.29000091552734,105.47000122070312,103.94000244140625,104.5,15465400,JPM
2019-02-27,85.90644836425781,105.16000366210938,105.37999725341797,104.51000213623047,105.18000030517578,9968800,JPM
2019-02-28,85.25289916992188,104.36000061035156,105.20999908447266,104.18000030517578,105.01000213623047,15156900,JPM
2019-03-01,85.3100814819336,104.43000030517578,105.91000366210938,104.19999694824219,105.0999984741211,13813300,JPM
2019-03-04,85.1140365600586,104.19000244140625,105.91999816894531,103.2699966430664,104.91999816894531,12466300,JPM
2019-03-05,85.0487060546875,104.11000061035156,104.55000305175781,103.26000213623047,104.12999725341797,10856600,JPM
2019-03-06,84.73011779785156,103.72000122070312,104.56999969482422,103.55000305175781,103.86000061035156,9070800,JPM
2019-03-07,84.11741638183594,102.97000122070312,103.47000122070312,102.16000366210938,103.25,12705700,JPM
2019-03-08,84.15010070800781,103.01000213623047,103.2300033569336,101.98999786376953,101.98999786376953,10582400,JPM
2019-03-11,85.24473571777344,104.3499984741211,104.55000305175781,103.66000366210938,103.9800033569336,9763200,JPM
2019-03-12,84.99150848388672,104.04000091552734,104.79000091552734,103.75,104.58999633789062,10219100,JPM
2019-03-13,85.27742004394531,104.38999938964844,104.9800033569336,103.94999694824219,104.19000244140625,13022200,JPM
2019-03-14,86.05350494384766,105.33999633789062,105.87000274658203,104.45999908447266,104.5,10926500,JPM
2019-03-15,87.04194641113281,106.55000305175781,106.80000305175781,105.2300033569336,105.41000366210938,24811700,JPM
2019-03-18,87.56477355957031,107.19000244140625,107.79000091552734,106.5,106.55000305175781,12935500,JPM
2019-03-19,87.24617767333984,106.80000305175781,108.4000015258789,106.55000305175781,108.19999694824219,12889300,JPM
2019-03-20,85.38362121582031,104.5199966430664,106.6500015258789,104.41000366210938,106.43000030517578,14920700,JPM
2019-03-21,84.03572082519531,102.87000274658203,103.48999786376953,102.27999877929688,103.48999786376953,19751000,JPM
2019-03-22,81.4951171875,99.76000213623047,102.31999969482422,99.5199966430664,101.81999969482422,31115200,JPM
2019-03-25,80.81709289550781,98.93000030517578,100.56999969482422,98.08999633789062,99.58999633789062,21032300,JPM
2019-03-26,81.62583923339844,99.91999816894531,100.4000015258789,98.81999969482422,99.81999969482422,15987100,JPM
2019-03-27,81.34808349609375,99.58000183105469,100.44999694824219,99.08000183105469,99.87999725341797,12753200,JPM
2019-03-28,82.27119445800781,100.70999908447266,100.80000305175781,99.73999786376953,100.0,12454100,JPM
2019-03-29,82.69597625732422,101.2300033569336,101.98999786376953,100.58999633789062,101.54000091552734,14523400,JPM
2019-04-01,85.48165893554688,104.63999938964844,104.68000030517578,102.12000274658203,102.1500015258789,17499300,JPM
2019-04-02,85.89010620117188,105.13999938964844,105.44000244140625,104.33000183105469,104.5999984741211,10295400,JPM
2019-04-03,86.06167602539062,105.3499984741211,106.36000061035156,104.79000091552734,105.80999755859375,11499200,JPM
2019-04-04,86.89305877685547,105.55999755859375,105.7300033569336,104.44999694824219,104.55000305175781,11952100,JPM
2019-04-05,86.68727111816406,105.30999755859375,106.11000061035156,104.98999786376953,105.80000305175781,9933700,JPM
2019-04-08,86.96712493896484,105.6500015258789,105.6500015258789,104.91000366210938,105.11000061035156,8056300,JPM
2019-04-09,86.3250503540039,104.87000274658203,105.19999694824219,104.25,105.08000183105469,9092200,JPM
2019-04-10,86.71195220947266,105.33999633789062,105.72000122070312,104.47000122070312,105.12999725341797,10882300,JPM
2019-04-11,87.44458770751953,106.2300033569336,106.7300033569336,105.55999755859375,105.70999908447266,11183800,JPM
2019-04-12,91.54391479492188,111.20999908447266,111.8499984741211,108.87999725341797,109.44000244140625,25834100,JPM
2019-04-15,90.49849700927734,109.94000244140625,111.0,109.12000274658203,110.91999816894531,15163800,JPM
2019-04-16,91.4533920288086,111.0999984741211,111.38999938964844,109.86000061035156,109.9000015258789,11583200,JPM
2019-04-17,94.0875015258789,114.30000305175781,114.66000366210938,111.01000213623047,111.69999694824219,17791900,JPM
2019-04-18,93.39604187011719,113.45999908447266,114.94999694824219,113.33000183105469,114.52999877929688,12501900,JPM
2019-04-22,93.51128387451172,113.5999984741211,113.93000030517578,112.66000366210938,112.83000183105469,7975900,JPM
2019-04-23,93.62651062011719,113.73999786376953,114.37000274658203,112.8499984741211,113.0,9193100,JPM
2019-04-24,93.47013092041016,113.55000305175781,114.1500015258789,112.80999755859375,113.26000213623047,9245700,JPM
2019-04-25,93.5195083618164,113.61000061035156,114.1500015258789,112.5,113.01000213623047,9311800,JPM
2019-04-26,94.22745513916016,114.47000122070312,114.58000183105469,113.5999984741211,113.94999694824219,7889300,JPM
2019-04-29,95.58566284179688,116.12000274658203,117.16000366210938,114.44999694824219,114.5999984741211,14242200,JPM
2019-04-30,95.52806091308594,116.05000305175781,116.72000122070312,115.26000213623047,116.43000030517578,11389100,JPM
2019-05-01,94.79544067382812,115.16000366210938,117.0,115.11000061035156,115.72000122070312,10412900,JPM
2019-05-02,95.00121307373047,115.41000366210938,115.77999877929688,114.58000183105469,115.16999816894531,8613300,JPM
2019-05-03,95.58566284179688,116.12000274658203,116.68000030517578,115.66999816894531,116.0,8185400,JPM
2019-05-06,94.73780059814453,115.08999633789062,115.47000122070312,113.72000122070312,114.18000030517578,9387000,JPM
2019-05-07,93.19024658203125,113.20999908447266,114.02999877929688,112.29000091552734,114.02999877929688,15017700,JPM
2019-05-08,92.69635772705078,112.61000061035156,113.66999816894531,112.45999908447266,112.66000366210938,9575800,JPM
2019-05-09,92.62226867675781,112.5199966430664,112.73999786376953,110.58000183105469,111.13999938964844,12205900,JPM
2019-05-10,92.61404418945312,112.51000213623047,112.83999633789062,110.54000091552734,111.75,13189000,JPM
2019-05-13,90.09515380859375,109.44999694824219,110.44999694824219,108.9800033569336,110.08000183105469,13783700,JPM
2019-05-14,90.81132507324219,110.31999969482422,111.72000122070312,109.5,109.55000305175781,10503600,JPM
2019-05-15,90.46559143066406,109.9000015258789,110.9000015258789,108.61000061035156,109.20999908447266,10142000,JPM
2019-05-16,91.62625122070312,111.30999755859375,112.16999816894531,110.58999633789062,110.62000274658203,9672700,JPM
2019-05-17,91.18172454833984,110.7699966430664,111.75,109.83000183105469,110.0,9570100,JPM
2019-05-20,91.65917205810547,111.3499984741211,111.80999755859375,110.37000274658203,110.58000183105469,8518200,JPM
2019-05-21,91.97196197509766,111.7300033569336,111.91999816894531,111.22000122070312,111.44000244140625,7967900,JPM
2019-05-22,91.22289276123047,110.81999969482422,111.79000091552734,110.75,111.4000015258789,7918900,JPM
2019-05-23,89.42841339111328,108.63999938964844,109.79000091552734,107.5,109.63999938964844,14558000,JPM
2019-05-24,90.30916595458984,109.70999908447266,109.95999908447266,109.19000244140625,109.5199966430664,8537300,JPM
2019-05-28,89.32958984375,108.5199966430664,109.83000183105469,108.44000244140625,109.19999694824219,11665500,JPM
2019-05-29,89.0826644897461,108.22000122070312,108.4000015258789,107.05999755859375,107.44999694824219,9966400,JPM
2019-05-30,88.1278076171875,107.05999755859375,109.18000030517578,106.54000091552734,108.6500015258789,10367800,JPM
2019-05-31,87.22233581542969,105.95999908447266,106.58999633789062,104.83999633789062,105.55999755859375,10952800,JPM
2019-06-03,87.6338882446289,106.45999908447266,106.86000061035156,105.30000305175781,105.80000305175781,11680700,JPM
2019-06-04,90.33386993408203,109.73999786376953,109.9000015258789,107.12999725341797,107.8499984741211,12858600,JPM
2019-06-05,90.65489959716797,110.12999725341797,110.37999725341797,108.63999938964844,109.86000061035156,8340500,JPM
2019-06-06,90.85245513916016,110.37000274658203,110.87000274658203,108.93000030517578,110.1500015258789,8726700,JPM
2019-06-07,89.85643005371094,109.16000366210938,110.0199966430664,108.95999908447266,109.69999694824219,10618900,JPM
2019-06-10,90.8277587890625,110.33999633789062,111.20999908447266,110.22000122070312,110.75,11380600,JPM
2019-06-11,91.10765075683594,110.68000030517578,111.56999969482422,110.37000274658203,110.81999969482422,9847700,JPM
2019-06-12,89.94696807861328,109.2699966430664,110.9000015258789,108.88999938964844,110.69999694824219,9670500,JPM
2019-06-13,90.16923522949219,109.54000091552734,110.16000366210938,109.05000305175781,109.45999908447266,8406900,JPM
2019-06-14,90.39971923828125,109.81999969482422,110.30000305175781,108.62999725341797,109.56999969482422,9077400,JPM
2019-06-17,89.90585327148438,109.22000122070312,110.37000274658203,109.05999755859375,109.69999694824219,8128600,JPM
2019-06-18,91.13233184814453,110.70999908447266,111.41000366210938,108.9800033569336,109.01000213623047,11057300,JPM
2019-06-19,90.47382354736328,109.91000366210938,111.58999633789062,109.69999694824219,110.81999969482422,13126500,JPM
2019-06-20,90.70429229736328,110.19000244140625,111.08999633789062,109.02999877929688,110.87999725341797,13638000,JPM
2019-06-21,90.08692169189453,109.44000244140625,111.66999816894531,109.08999633789062,110.19000244140625,27089500,JPM
2019-06-24,89.44486999511719,108.66000366210938,109.7699966430664,108.54000091552734,109.27999877929688,13039600,JPM
2019-06-25,88.70401000976562,107.76000213623047,108.9800033569336,107.66999816894531,108.68000030517578,18660100,JPM
2019-06-26,89.29669952392578,108.4800033569336,109.30999755859375,108.16000366210938,108.30000305175781,10324600,JPM
2019-06-27,89.59302520751953,108.83999633789062,109.55000305175781,108.44000244140625,108.83999633789062,10906600,JPM
2019-06-28,92.02960205078125,111.80000305175781,112.43000030517578,110.9000015258789,111.04000091552734,21634700,JPM
